image,occlusion,cited_drop,control_drop,n_features,dataset,effect_over_control
MHIST_ckn.png,mean,0.332561731338501,0.41533190359671907,3,MHIST,-0.08277017225821809
MHIST_cku.png,black,0.18168969949086503,0.2720635458827018,3,MHIST,-0.09037384639183679
MHIST_cku.png,blur,0.17087721824645993,0.3434148629506429,3,MHIST,-0.17253764470418295
MHIST_cku.png,mean,0.18545548121134436,0.37167829871177677,3,MHIST,-0.1862228175004324
MHIST_ckx.png,black,0.2326648235321045,0.22379004160563146,3,MHIST,0.008874781926473035
MHIST_ckx.png,blur,0.23977648218472794,0.23939536909262338,3,MHIST,0.00038111309210456246
MHIST_ckx.png,mean,0.2749843001365661,0.2588560226062933,3,MHIST,0.016128277530272794
MHIST_cla.png,black,0.24743196368217463,0.3956021510064601,2,MHIST,-0.1481701873242855
MHIST_cla.png,blur,0.12291905283927915,0.17712935656309126,2,MHIST,-0.05421030372381211
MHIST_cla.png,mean,0.1712817251682281,0.33289174661040305,2,MHIST,-0.16161002144217496
MHIST_cld.png,black,0.15126727024714146,0.18233286713560415,3,MHIST,-0.031065596888462693
MHIST_cld.png,blur,0.208027109503746,0.24567170950273667,3,MHIST,-0.03764459999899067
MHIST_cld.png,mean,0.1982776920000712,0.24948792780439052,3,MHIST,-0.051210235804319326
MHIST_clf.png,black,0.09267783164978023,0.25567867656548815,3,MHIST,-0.16300084491570793
MHIST_clf.png,blur,0.0767102241516113,0.19524224102497098,3,MHIST,-0.11853201687335968
MHIST_clf.png,mean,0.10323975483576453,0.23347773949305214,3,MHIST,-0.13023798465728761
MHIST_clg.png,black,0.20908188819885248,0.3813796678824084,2,MHIST,-0.17229777968355592
MHIST_clg.png,blur,0.23207816481590265,0.271320244031293,2,MHIST,-0.03924207921539036
MHIST_clg.png,mean,0.1944843828678131,0.2893195603575025,2,MHIST,-0.09483517748968939
MHIST_clh.png,black,0.33115318417549133,0.3294251586000124,2,MHIST,0.0017280255754789087
MHIST_clh.png,blur,0.3123588263988495,0.3680195041000843,2,MHIST,-0.05566067770123484
MHIST_clh.png,mean,0.34685833752155304,0.40990987556676073,2,MHIST,-0.06305153804520769
MHIST_cll.png,black,0.21782397230466202,0.1836411488552888,3,MHIST,0.034182823449373234
MHIST_cll.png,blur,0.18275171518325803,0.1862191791335741,3,MHIST,-0.00346746395031608
MHIST_cll.png,mean,0.25302947560946143,0.22073282375931735,3,MHIST,0.032296651850144076
MHIST_clo.png,black,0.3034142752488454,0.3531049693624178,3,MHIST,-0.04969069411357241
MHIST_clo.png,blur,0.17871381839116407,0.25172825306653973,3,MHIST,-0.07301443467537566
MHIST_clo.png,mean,0.17598803838094068,0.27318297674258546,3,MHIST,-0.09719493836164478
MHIST_clt.png,black,0.1703264315923055,0.32661043057839073,3,MHIST,-0.15628399898608522
MHIST_clt.png,blur,0.1536743640899658,0.24960876256227485,3,MHIST,-0.09593439847230906
MHIST_clt.png,mean,0.15261284510294593,0.2657520517706871,3,MHIST,-0.11313920666774119
MHIST_clx.png,black,0.23822015523910522,0.26927612473567325,3,MHIST,-0.031055969496568026
MHIST_clx.png,blur,0.3035136461257934,0.29147676428159075,3,MHIST,0.012036881844202652
MHIST_clx.png,mean,0.3509048620859781,0.3168661622537507,3,MHIST,0.034038699832227404
MHIST_clz.png,black,-0.112218697865804,-0.1552109122276306,3,MHIST,0.04299221436182658
MHIST_clz.png,blur,-0.14785965283711752,-0.18632531364758806,3,MHIST,0.03846566081047054
MHIST_clz.png,mean,-0.11384977897008257,-0.17436201870441434,3,MHIST,0.06051223973433177
MHIST_cmc.png,black,-0.23373742898305253,-0.29233045478661857,3,MHIST,0.05859302580356604
MHIST_cmc.png,blur,-0.22875259319941196,-0.2771085083484649,3,MHIST,0.048355915149052936
MHIST_cmc.png,mean,-0.20523045460383094,-0.25959252119064324,3,MHIST,0.05436206658681231
MHIST_cmd.png,black,-0.15981918573379514,-0.20237819949785862,3,MHIST,0.042559013764063486
MHIST_cmd.png,blur,-0.10694464047749834,-0.12959611142675076,3,MHIST,0.02265147094925242
MHIST_cmd.png,mean,-0.1579192280769348,-0.19845114847024278,3,MHIST,0.040531920393307996
MHIST_cmf.png,black,0.2276964485645294,0.30521195009350777,2,MHIST,-0.07751550152897838
MHIST_cmf.png,blur,0.21206390857696528,0.23749060407280914,2,MHIST,-0.025426695495843865
MHIST_cmf.png,mean,0.2191452085971832,0.3020702138543129,2,MHIST,-0.08292500525712967
MHIST_cmg.png,black,0.2828052540620168,0.3424159698188305,3,MHIST,-0.059610715756813704
MHIST_cmg.png,blur,0.249492069085439,0.2926576539874077,3,MHIST,-0.04316558490196867
MHIST_cmg.png,mean,0.2710303962230682,0.33345835059881207,3,MHIST,-0.06242795437574389
MHIST_cmh.png,black,0.2744176536798477,0.34661533981561654,2,MHIST,-0.07219768613576882
MHIST_cmh.png,blur,0.3359537422657013,0.2214613504707813,2,MHIST,0.11449239179491999
MHIST_cmh.png,mean,0.29595562815666193,0.312427794188261,2,MHIST,-0.016472166031599067
MHIST_cmi.png,black,-0.06148217121760043,-0.10294352869192754,3,MHIST,0.0414613574743271
MHIST_cmi.png,blur,-0.08933788537979122,-0.10224657654762263,3,MHIST,0.012908691167831415
MHIST_cmi.png,mean,-0.06491200129191076,-0.09536575774351753,3,MHIST,0.030453756451606778
MHIST_cmn.png,black,0.2785895466804504,0.34938145019114014,2,MHIST,-0.07079190351068976
MHIST_cmn.png,blur,0.13073834776878357,0.40424683652818205,2,MHIST,-0.2735084887593985
MHIST_cmn.png,mean,0.24115991592407227,0.46435572467744346,2,MHIST,-0.2231958087533712
MHIST_cmo.png,black,0.3020491302013397,0.367965167760849,2,MHIST,-0.06591603755950926
MHIST_cmo.png,blur,0.2959624826908111,0.2919308990240097,2,MHIST,0.004031583666801397
MHIST_cmo.png,mean,0.4643231034278869,0.36915283203125,2,MHIST,0.09517027139663692
MHIST_cmt.png,black,0.23038065433502192,0.19650171846151346,2,MHIST,0.03387893587350846
MHIST_cmt.png,blur,0.22219765186309814,0.19401604384183874,2,MHIST,0.028181608021259408
MHIST_cmt.png,mean,0.19307702779769897,0.19246315658092494,2,MHIST,0.0006138712167740312
MHIST_cmw.png,black,0.2734871804714203,0.28332443734010054,3,MHIST,-0.009837256868680255
MHIST_cmw.png,blur,0.3454511861006419,0.26890343477328615,3,MHIST,0.07654775132735575
MHIST_cmw.png,mean,0.34223820765813184,0.28293902426958084,3,MHIST,0.059299183388551
MHIST_cmy.png,black,-0.009645700454711935,-0.013323880235354068,3,MHIST,0.0036781797806421327
MHIST_cmy.png,blur,-0.013892511526743534,-0.025920616587003033,3,MHIST,0.0120281050602595
MHIST_cmy.png,mean,-0.007437328497568734,-0.021269879738489733,3,MHIST,0.013832551240921
MHIST_cng.png,black,0.18294384082158402,0.24158286973834034,3,MHIST,-0.05863902891675632
MHIST_cng.png,blur,0.17019716898600257,0.1968913962443669,3,MHIST,-0.026694227258364345
MHIST_cng.png,mean,0.16030891736348465,0.21277777850627896,3,MHIST,-0.05246886114279431
MHIST_cnh.png,black,0.2576457659403483,0.28049823741118113,3,MHIST,-0.022852471470832803
MHIST_cnh.png,blur,0.157256007194519,0.21436510880788162,3,MHIST,-0.057109101613362634
MHIST_cnh.png,mean,0.19407667716344193,0.2485240985949834,3,MHIST,-0.054447421431541465
MHIST_cni.png,black,0.2508030335108438,0.28427961717049277,3,MHIST,-0.03347658365964895
MHIST_cni.png,blur,0.15865242481231687,0.20317369600137072,3,MHIST,-0.04452127118905386
MHIST_cni.png,mean,0.20554665724436436,0.28034286499023436,3,MHIST,-0.07479620774587001
MHIST_cnk.png,black,-0.13498771190643308,-0.14487870732943212,3,MHIST,0.009890995422999038
MHIST_cnk.png,blur,-0.10484586159388225,-0.0772035812338193,3,MHIST,-0.027642280360062943
MHIST_cnk.png,mean,-0.10674077272415157,-0.103198995689551,3,MHIST,-0.0035417770346005684
MHIST_cnm.png,black,0.10944926738739007,0.13975434634420603,3,MHIST,-0.03030507895681596
MHIST_cnm.png,blur,0.04681179920832313,0.07124564813243013,3,MHIST,-0.024433848924107
MHIST_cnm.png,mean,0.0560826460520426,0.0897205680608749,3,MHIST,-0.033637922008832304
MHIST_cnn.png,black,-0.04422863324483233,-0.1285963892936706,3,MHIST,0.08436775604883825
MHIST_cnn.png,blur,0.009186317523320534,-0.10243410368760424,3,MHIST,0.11162042121092478
MHIST_cnn.png,mean,-0.020312666893005333,-0.13400468627611792,3,MHIST,0.11369201938311259
MHIST_cnp.png,black,0.30197177827358246,0.3571236237883567,2,MHIST,-0.055151845514774256
MHIST_cnp.png,blur,0.3064947724342346,0.3166247963905334,2,MHIST,-0.010130023956298806
MHIST_cnp.png,mean,0.27693364024162287,0.34034493938088417,2,MHIST,-0.0634112991392613
MHIST_cnr.png,black,0.12064343690872191,0.1988012999296188,3,MHIST,-0.0781578630208969
MHIST_cnr.png,blur,0.22088730335235593,0.24653878509998317,3,MHIST,-0.02565148174762724
MHIST_cnr.png,mean,0.18779075145721427,0.26706974407037093,3,MHIST,-0.07927899261315666
MHIST_cns.png,black,0.1669290959835052,0.2688892811536789,2,MHIST,-0.10196018517017369
MHIST_cns.png,blur,0.11726036667823786,0.2249435395002365,2,MHIST,-0.10768317282199863
MHIST_cns.png,mean,0.122436910867691,0.2333365321159362,2,MHIST,-0.11089962124824519
MHIST_cnt.png,black,0.21463751792907712,0.29874297728141147,3,MHIST,-0.08410545935233435
MHIST_cnt.png,blur,0.17179876565933225,0.1935444926222165,3,MHIST,-0.021745726962884265
MHIST_cnt.png,mean,0.258411169052124,0.2837633674343427,3,MHIST,-0.025352198382218694
MHIST_cnx.png,black,0.36172776669263834,0.28696719855070113,2,MHIST,0.07476056814193721
MHIST_cnx.png,blur,0.3386618494987487,0.2013601548969745,2,MHIST,0.13730169460177422
MHIST_cnx.png,mean,0.3386679589748382,0.19744280427694322,2,MHIST,0.14122515469789498
MHIST_coh.png,black,-0.15247120459874464,-0.16287967442420484,3,MHIST,0.010408469825460204
MHIST_coh.png,blur,-0.15729039907455442,-0.11762740554516775,3,MHIST,-0.03966299352938667
MHIST_coh.png,mean,-0.16864009698232016,-0.15769124219292086,3,MHIST,-0.010948854789399304
MHIST_coj.png,black,0.32941927512486774,0.3457992831865946,3,MHIST,-0.016380008061726847
MHIST_coj.png,blur,0.15833414594332376,0.19587007897595562,3,MHIST,-0.03753593303263186
MHIST_coj.png,mean,0.24176836013793945,0.25384937102595956,3,MHIST,-0.012081010888020105
MHIST_cok.png,black,0.38317544758319855,0.30853963345289226,2,MHIST,0.07463581413030629
MHIST_cok.png,blur,0.12068775296211234,0.3549736388027668,2,MHIST,-0.23428588584065443
MHIST_cok.png,mean,0.29322628676891327,0.4260380316525697,2,MHIST,-0.13281174488365644
MHIST_con.png,black,0.295306791861852,0.34419389565785724,3,MHIST,-0.04888710379600525
MHIST_con.png,blur,0.23803316553433732,0.20924145529667534,3,MHIST,0.02879171023766197
MHIST_con.png,mean,0.27620478471120197,0.3182375098268191,3,MHIST,-0.04203272511561712
MHIST_coq.png,black,0.15655801693598426,0.23095055023829136,3,MHIST,-0.0743925333023071
MHIST_coq.png,blur,0.15423510471979773,0.24869586825370785,3,MHIST,-0.09446076353391011
MHIST_coq.png,mean,0.16852200031280518,0.2630184521277746,3,MHIST,-0.0944964518149694
MHIST_cov.png,black,-0.008706370989481566,-0.007866374651590935,3,MHIST,-0.0008399963378906312
MHIST_cov.png,blur,-0.0035971800486246336,-0.0049280315637587994,3,MHIST,0.0013308515151341659
MHIST_cov.png,mean,-0.004830439885457333,-0.005601646502812634,3,MHIST,0.0007712066173553005
MHIST_cox.png,black,0.2331945896148681,0.2339799255132675,2,MHIST,-0.0007853358983993808
MHIST_cox.png,blur,0.2033882141113281,0.2242594361305236,2,MHIST,-0.0208712220191955
MHIST_cox.png,mean,0.2077733874320984,0.260748028755188,2,MHIST,-0.0529746413230896
MHIST_coy.png,black,0.3078615963459015,0.2212460041046142,2,MHIST,0.08661559224128729
MHIST_coy.png,blur,0.3769362568855285,0.28530260920524597,2,MHIST,0.09163364768028254
MHIST_coy.png,mean,0.38096004724502563,0.2454470694065094,2,MHIST,0.13551297783851624
MHIST_cpd.png,black,0.22493320703506467,0.24766015559434884,3,MHIST,-0.02272694855928417
MHIST_cpd.png,blur,0.3226872682571411,0.3265932957331339,3,MHIST,-0.0039060274759927793
MHIST_cpd.png,mean,0.2840488950411479,0.3132440815369288,3,MHIST,-0.0291951864957809
MHIST_cpe.png,black,0.19736855228741956,0.2335323694679472,3,MHIST,-0.036163817180527635
MHIST_cpe.png,blur,0.1700939436753591,0.20170499997006516,3,MHIST,-0.031611056294706064
MHIST_cpe.png,mean,0.2401243249575297,0.2768840341104401,3,MHIST,-0.03675970915291041
MHIST_cpi.png,black,0.30304621160030365,0.31690961718559263,2,MHIST,-0.01386340558528898
MHIST_cpi.png,blur,0.171161949634552,0.20555885732173917,2,MHIST,-0.03439690768718717
MHIST_cpi.png,mean,0.20418390631675715,0.2814905852079391,2,MHIST,-0.07730667889118198
MHIST_cpk.png,black,0.2129225730895996,0.2772752265135447,3,MHIST,-0.06435265342394508
MHIST_cpk.png,blur,0.2189860939979553,0.1879256039857864,3,MHIST,0.0310604900121689
MHIST_cpk.png,mean,0.22725838422775269,0.26623382369677223,3,MHIST,-0.038975439469019546
MHIST_cpm.png,black,0.21150913834571836,0.29042269513010976,2,MHIST,-0.07891355678439141
MHIST_cpm.png,blur,0.2134970724582672,0.21961264535784714,2,MHIST,-0.006115572899579924
MHIST_cpm.png,mean,0.3345980942249298,0.34761156067252164,2,MHIST,-0.013013466447591826
MHIST_cpo.png,black,0.34125088155269623,0.2988205134868621,2,MHIST,0.04243036806583411
MHIST_cpo.png,blur,0.2550220638513565,0.2321853883564472,2,MHIST,0.02283667549490931
MHIST_cpo.png,mean,0.35668477416038513,0.3227496489882469,2,MHIST,0.03393512517213826
MHIST_cpq.png,black,0.2157485783100128,0.3593547285076171,3,MHIST,-0.14360615019760434
MHIST_cpq.png,blur,0.1731168528397878,0.2841005244425365,3,MHIST,-0.11098367160274866
MHIST_cpq.png,mean,0.19292396306991574,0.348887653932685,3,MHIST,-0.15596369086276926
MHIST_cpr.png,black,0.39056769013404846,0.365158358712991,3,MHIST,0.025409331421057446
MHIST_cpr.png,blur,0.38314934571584064,0.32259913856784506,3,MHIST,0.06055020714799558
MHIST_cpr.png,mean,0.3987560073534648,0.35600872834523517,3,MHIST,0.04274727900822961
MHIST_cps.png,black,0.193475325902303,0.19200249314308163,3,MHIST,0.0014728327592213875
MHIST_cps.png,blur,0.09487305084864296,0.08833844463030494,3,MHIST,0.006534606218338027
MHIST_cps.png,mean,0.10262858867645264,0.12392138143380478,3,MHIST,-0.021292792757352144
MHIST_cpt.png,black,0.22159012158711747,0.23331460454143008,3,MHIST,-0.01172448295431261
MHIST_cpt.png,blur,0.22028645873069763,0.24404509474451722,3,MHIST,-0.023758636013819584
MHIST_cpt.png,mean,0.20115969578425086,0.2389985096378204,3,MHIST,-0.03783881385356955
MHIST_cpz.png,black,0.36882439255714417,0.4550816131134828,3,MHIST,-0.08625722055633861
MHIST_cpz.png,blur,0.2441728313763936,0.26372493108113604,3,MHIST,-0.01955209970474245
MHIST_cpz.png,mean,0.3230721354484558,0.38608328600724534,3,MHIST,-0.06301115055878953
MHIST_cqa.png,black,0.24134817719459528,0.26315568834543224,2,MHIST,-0.021807511150836956
MHIST_cqa.png,blur,0.2228461354970932,0.2249587312340736,2,MHIST,-0.0021125957369803883
MHIST_cqa.png,mean,0.248459056019783,0.23660458773374554,2,MHIST,0.01185446828603745
MHIST_cqb.png,black,-0.21789099772771195,-0.2075445055961609,3,MHIST,-0.01034649213155106
MHIST_cqb.png,blur,-0.19127762317657468,-0.1911048104365666,3,MHIST,-0.000172812740008077
MHIST_cqb.png,mean,-0.19977321227391556,-0.20164367655913032,3,MHIST,0.0018704642852147568
MHIST_cqi.png,black,0.3438809663057327,0.34736299365758894,2,MHIST,-0.0034820273518562095
MHIST_cqi.png,blur,0.22632132470607755,0.2281368970870971,2,MHIST,-0.0018155723810195645
MHIST_cqi.png,mean,0.28126341104507446,0.316610686480999,2,MHIST,-0.03534727543592453
MHIST_cqj.png,black,0.2832177182038625,0.4155794814229011,3,MHIST,-0.1323617632190386
MHIST_cqj.png,blur,0.16773148377736402,0.38603862201174105,3,MHIST,-0.21830713823437703
MHIST_cqj.png,mean,0.1599786281585693,0.38337892865141227,3,MHIST,-0.22340030049284296
MHIST_cqp.png,black,0.23511356115341187,0.38424944256742793,3,MHIST,-0.14913588141401607
MHIST_cqp.png,blur,0.19333913922309867,0.3109603742758433,3,MHIST,-0.1176212350527446
MHIST_cqp.png,mean,0.2646514773368835,0.37654421428839363,3,MHIST,-0.11189273695151014
MHIST_cqq.png,black,0.11676657199859615,0.2894050305088361,3,MHIST,-0.17263845851023996
MHIST_cqq.png,blur,0.12384297450383501,0.22589194774627686,3,MHIST,-0.10204897324244185
MHIST_cqq.png,mean,0.13165364662806187,0.28022561967372894,3,MHIST,-0.14857197304566708
MHIST_cqr.png,black,0.15452782313028968,0.22671828667322794,3,MHIST,-0.07219046354293826
MHIST_cqr.png,blur,0.1657879749933878,0.2406439920266469,3,MHIST,-0.07485601703325911
MHIST_cqr.png,mean,0.11501421531041456,0.24605836470921827,3,MHIST,-0.1310441493988037
MHIST_cqs.png,black,0.20274682839711503,0.2739621142546335,3,MHIST,-0.07121528585751849
MHIST_cqs.png,blur,0.18567568063735954,0.1801544566949208,3,MHIST,0.00552122394243873
MHIST_cqs.png,mean,0.1745935479799906,0.21711703538894647,3,MHIST,-0.04252348740895587
MHIST_cqt.png,black,-0.0953120589256286,-0.0871954128146171,2,MHIST,-0.00811664611101151
MHIST_cqt.png,blur,-0.1136729717254638,-0.08205405771732324,2,MHIST,-0.031618914008140556
MHIST_cqt.png,mean,-0.096251368522644,-0.07734729796648021,2,MHIST,-0.01890407055616379
MHIST_cqu.png,black,0.24444180727005002,0.29563605164488155,3,MHIST,-0.05119424437483153
MHIST_cqu.png,blur,0.32586366434892017,0.23997620393832522,3,MHIST,0.08588746041059495
MHIST_cqu.png,mean,0.29533835252126056,0.2563380931814512,3,MHIST,0.039000259339809384
MHIST_cqv.png,black,0.17551047603289283,0.26494545092185334,3,MHIST,-0.08943497488896052
MHIST_cqv.png,blur,0.18110625942548117,0.23021443312366804,3,MHIST,-0.049108173698186874
MHIST_cqv.png,mean,0.15349625547726947,0.22025305107235904,3,MHIST,-0.06675679559508957
MHIST_cqw.png,black,0.5278582622607549,0.4171384957929452,3,MHIST,0.11071976646780973
MHIST_cqw.png,blur,0.2987312475840251,0.27133533805608745,3,MHIST,0.027395909527937634
MHIST_cqw.png,mean,0.4209539492925008,0.34084961016972853,3,MHIST,0.08010433912277226
MHIST_cqz.png,black,0.23368928333123518,0.26423189391692475,3,MHIST,-0.030542610585689578
MHIST_cqz.png,blur,0.18554530541102088,0.26649894258450885,3,MHIST,-0.08095363717348797
MHIST_cqz.png,mean,0.22841621935367584,0.3039746413450865,3,MHIST,-0.07555842199141066
MHIST_cra.png,black,-0.15857911109924314,-0.17668496966361993,3,MHIST,0.018105858564376798
MHIST_cra.png,blur,-0.11296081542968743,-0.15548150738080335,3,MHIST,0.04252069195111592
MHIST_cra.png,mean,-0.10765343904495238,-0.15211096405982968,3,MHIST,0.044457525014877305
MHIST_crd.png,black,0.1969463527202606,0.19748935773968695,2,MHIST,-0.0005430050194263625
MHIST_crd.png,blur,0.0520350635051727,0.13332387953996655,2,MHIST,-0.08128881603479385
MHIST_crd.png,mean,0.08803379535675045,0.18694586604833602,2,MHIST,-0.09891207069158557
MHIST_cre.png,black,0.19001738230387366,0.3052068109313647,3,MHIST,-0.11518942862749104
MHIST_cre.png,blur,0.21024473508199057,0.20069420685370756,3,MHIST,0.009550528228283006
MHIST_cre.png,mean,0.21106851100921628,0.30746111571788787,3,MHIST,-0.09639260470867159
MHIST_crf.png,black,0.38091098268826795,0.38923435161511105,3,MHIST,-0.0083233689268431
MHIST_crf.png,blur,0.18138470252354935,0.22756784111261366,3,MHIST,-0.04618313858906431
MHIST_crf.png,mean,0.21468822161356602,0.29913286715745924,3,MHIST,-0.08444464554389322
MHIST_crh.png,black,-0.14115621646245316,-0.19453860918680824,3,MHIST,0.05338239272435508
MHIST_crh.png,blur,0.0118653376897176,-0.08207223614056901,3,MHIST,0.09393757383028661
MHIST_crh.png,mean,-0.014676610628763865,-0.12779402434825893,3,MHIST,0.11311741371949506
MHIST_crl.png,black,0.2631763815879821,0.2811607897281646,2,MHIST,-0.017984408140182484
MHIST_crl.png,blur,0.2391581386327743,0.1947579532861709,2,MHIST,0.044400185346603394
MHIST_crl.png,mean,0.2830492705106735,0.22802571654319764,2,MHIST,0.05502355396747588
MHIST_crt.png,black,0.15390034516652423,0.2622832402586937,3,MHIST,-0.10838289509216947
MHIST_crt.png,blur,0.12769089142481482,0.1212049891551335,3,MHIST,0.006485902269681321
MHIST_crt.png,mean,0.17119061946868888,0.2166567911704381,3,MHIST,-0.045466171701749214
MHIST_cru.png,black,0.4123645424842834,0.35969139635562897,2,MHIST,0.052673146128654424
MHIST_cru.png,blur,0.2869797646999359,0.42423033006489275,2,MHIST,-0.13725056536495683
MHIST_cru.png,mean,0.30301341414451594,0.370380363613367,2,MHIST,-0.06736694946885108
MHIST_crw.png,black,0.19969826936721796,0.31891797613352535,2,MHIST,-0.11921970676630739
MHIST_crw.png,blur,0.1887342035770416,0.3780992290005088,2,MHIST,-0.1893650254234672
MHIST_crw.png,mean,0.2545180320739746,0.4038949446752667,2,MHIST,-0.1493769126012921
MHIST_crx.png,black,0.11899924278259273,0.13660354316234585,3,MHIST,-0.01760430037975312
MHIST_crx.png,blur,0.0674190521240234,0.08835110167662297,3,MHIST,-0.02093204955259957
MHIST_crx.png,mean,0.11913736661275225,0.12894485294818872,3,MHIST,-0.009807486335436474
MHIST_csa.png,black,0.2310017645359039,0.26572723447373414,3,MHIST,-0.03472546993783024
MHIST_csa.png,blur,0.24063764015833533,0.29093291592417336,3,MHIST,-0.05029527576583803
MHIST_csa.png,mean,0.2238042553265889,0.2888676094737919,3,MHIST,-0.06506335414720302
MHIST_csb.png,black,0.37918621301651,0.47885385919362305,2,MHIST,-0.09966764617711305
MHIST_csb.png,blur,0.33614142239093775,0.44865231178700926,2,MHIST,-0.11251088939607151
MHIST_csb.png,mean,0.39457809925079346,0.5185800449922682,2,MHIST,-0.12400194574147472
MHIST_csd.png,black,0.1954838434855143,0.328243434543793,3,MHIST,-0.1327595910582787
MHIST_csd.png,blur,0.16181570291519162,0.22306398298495855,3,MHIST,-0.06124828006976693
MHIST_csd.png,mean,0.18268080552419028,0.28711124712075936,3,MHIST,-0.10443044159656908
MHIST_csh.png,black,0.31665562589963275,0.2981312274932861,3,MHIST,0.018524398406346676
MHIST_csh.png,blur,0.22530786196390787,0.21156442463397981,3,MHIST,0.013743437329928054
MHIST_csh.png,mean,0.2742205758889516,0.28575898657242454,3,MHIST,-0.011538410683472944
MHIST_csi.png,black,-0.034927785396575865,-0.11704340004453469,3,MHIST,0.08211561464795883
MHIST_csi.png,blur,0.18600141008694962,0.0230176344513893,3,MHIST,0.16298377563556032
MHIST_csi.png,mean,0.06739648183186843,-0.03714124975251213,3,MHIST,0.10453773158438057
MHIST_csj.png,black,0.194154679775238,0.3089281500804992,3,MHIST,-0.11477347030526117
MHIST_csj.png,blur,0.1423041224479675,0.1184623919782184,3,MHIST,0.023841730469749106
MHIST_csj.png,mean,0.16013934214909872,0.20183835838522227,3,MHIST,-0.04169901623612354
MHIST_csk.png,black,0.2313906749089559,0.34577942614754037,3,MHIST,-0.11438875123858447
MHIST_csk.png,blur,0.24658736586570737,0.35004670619964595,3,MHIST,-0.10345934033393858
MHIST_csk.png,mean,0.24154301484425858,0.3406102878352006,3,MHIST,-0.099067272990942
MHIST_csn.png,black,0.11892922719319658,0.24225190084034898,3,MHIST,-0.1233226736471524
MHIST_csn.png,blur,0.07428626219431554,0.2454982507262814,3,MHIST,-0.17121198853196584
MHIST_csn.png,mean,0.047324101130167634,0.19948063766175184,3,MHIST,-0.1521565365315842
MHIST_csq.png,black,0.3599260101715724,0.3663148380195101,3,MHIST,-0.006388827847937706
MHIST_csq.png,blur,0.3176970034837723,0.39233230433116356,3,MHIST,-0.07463530084739128
MHIST_csq.png,mean,0.3276142676671346,0.3856657719239592,3,MHIST,-0.05805150425682459
MHIST_csw.png,black,0.2666921019554138,0.3676789671182632,3,MHIST,-0.10098686516284938
MHIST_csw.png,blur,0.1778634786605835,0.29622658640146254,3,MHIST,-0.11836310774087905
MHIST_csw.png,mean,0.25985306501388544,0.35897492567698164,3,MHIST,-0.0991218606630962
MHIST_ctb.png,black,-0.0191071331501007,-0.06317283064126959,2,MHIST,0.04406569749116889
MHIST_ctb.png,blur,-0.07796651124954221,-0.11313062161207196,2,MHIST,0.035164110362529755
MHIST_ctb.png,mean,-0.0912731885910034,-0.1131341159343719,2,MHIST,0.021860927343368503
MHIST_ctc.png,black,0.12977674603462216,0.23443989306688304,2,MHIST,-0.10466314703226087
MHIST_ctc.png,blur,0.1595101356506347,0.21912093535065646,2,MHIST,-0.059610799700021755
MHIST_ctc.png,mean,0.18988412618637085,0.24893519729375835,2,MHIST,-0.0590510711073875
MHIST_cte.png,black,-0.14845750729242957,-0.20888444483280177,3,MHIST,0.060426937540372205
MHIST_cte.png,blur,-0.1381779114405314,-0.1670586178700129,3,MHIST,0.028880706429481484
MHIST_cte.png,mean,-0.14322020610173536,-0.18745257457097367,3,MHIST,0.04423236846923831
MHIST_ctg.png,black,0.20275831222534174,0.29727958589792247,2,MHIST,-0.09452127367258073
MHIST_ctg.png,blur,0.12299939990043635,0.1123113706707954,2,MHIST,0.010688029229640947
MHIST_ctg.png,mean,0.13172957301139832,0.18939921036362645,2,MHIST,-0.05766963735222813
MHIST_cti.png,black,0.2986942529678345,0.40252079442143435,2,MHIST,-0.10382654145359987
MHIST_cti.png,blur,0.19666045904159543,0.2247652262449264,2,MHIST,-0.028104767203330966
MHIST_cti.png,mean,0.23348128795623774,0.25525146573781965,2,MHIST,-0.021770177781581912
MHIST_ctk.png,black,0.28651731212933856,0.3656834624707698,3,MHIST,-0.07916615034143126
MHIST_ctk.png,blur,0.2326292395591735,0.32832616857356495,3,MHIST,-0.09569692901439145
MHIST_ctk.png,mean,0.18618746598561606,0.34319163776106304,3,MHIST,-0.15700417177544698
MHIST_cto.png,black,0.2342337965965271,0.4839621098712087,2,MHIST,-0.2497283132746816
MHIST_cto.png,blur,0.1844331622123718,0.44914121106266974,2,MHIST,-0.264708048850298
MHIST_cto.png,mean,0.1753037571907043,0.499613705277443,2,MHIST,-0.3243099480867387
MHIST_ctr.png,black,-0.2432858347892761,-0.2895932495594024,3,MHIST,0.046307414770126315
MHIST_ctr.png,blur,-0.26270413398742676,-0.294801123936971,3,MHIST,0.03209698994954424
MHIST_ctr.png,mean,-0.25151461362838745,-0.2929968684911728,3,MHIST,0.04148225486278534
MHIST_cts.png,black,0.19087773561477658,0.27827575990841497,3,MHIST,-0.08739802429363838
MHIST_cts.png,blur,0.1371840437253316,0.15366845194782527,3,MHIST,-0.01648440822249367
MHIST_cts.png,mean,0.17638574043909702,0.26072718870072137,3,MHIST,-0.08434144826162435
MHIST_ctt.png,black,0.18947690725326533,0.29699327722191804,2,MHIST,-0.10751636996865271
MHIST_ctt.png,blur,0.0901516675949096,0.20920153707265848,2,MHIST,-0.11904986947774888
MHIST_ctt.png,mean,0.1245675086975097,0.26475873142480844,2,MHIST,-0.14019122272729873
MHIST_ctw.png,black,0.20741103589534754,0.3139081679284572,2,MHIST,-0.10649713203310968
